session_id,user_id,device,session_date,total_events,total_value,pages_viewed,session_duration_seconds,had_purchase,had_signup,had_upgrade
U005310_S0001,U005310,mobile,2025-12-26,11,0.5,8,154,False,True,False
U005311_S0001,U005311,mobile,2025-12-04,5,0.0,4,31,False,False,False
U005311_S0002,U005311,mobile,2025-12-10,1,0.0,1,63,False,False,False
U005312_S0001,U005312,desktop,2025-10-15,3,0.0,2,10,False,False,False
U005312_S0002,U005312,desktop,2025-10-31,2,0.0,2,86,False,False,False
U005312_S0003,U005312,desktop,2025-11-30,1,0.0,1,27,False,False,False
U005312_S0004,U005312,mobile,2025-12-22,7,0.0,5,388,False,False,False
U005312_S0005,U005312,desktop,2025-12-24,1,0.0,1,6,False,False,False
U005313_S0001,U005313,desktop,2025-11-16,4,0.3,4,158,False,False,False
U005313_S0002,U005313,desktop,2025-11-20,10,0.0,6,83,False,False,False
U005313_S0003,U005313,desktop,2025-11-24,5,0.0,4,20,False,False,False
U005313_S0004,U005313,desktop,2025-11-29,4,0.0,3,8,False,False,False
U005313_S0005,U005313,desktop,2025-12-11,1,0.0,1,15,False,False,False
U005314_S0001,U005314,desktop,2025-11-24,2,0.0,2,142,False,False,False
U005315_S0001,U005315,mobile,2025-10-13,2,0.0,2,48,False,False,False
U005315_S0002,U005315,mobile,2025-10-25,3,0.0,3,25,False,False,False
U005315_S0003,U005315,mobile,2025-11-21,8,0.3,5,59,False,False,False
U005315_S0004,U005315,mobile,2025-12-15,14,0.3,9,861,False,False,False
U005315_S0005,U005315,mobile,2025-12-19,9,0.0,7,344,False,False,False
U005317_S0001,U005317,mobile,2025-11-25,7,0.0,6,416,False,False,False
U005317_S0002,U005317,mobile,2025-12-04,14,0.3,10,282,False,False,False
U005318_S0001,U005318,tablet,2025-12-25,1,0.0,1,79,False,False,False
U005319_S0001,U005319,desktop,2025-10-14,1,0.0,1,8,False,False,False
U005319_S0002,U005319,mobile,2025-12-07,2,0.0,2,93,False,False,False
U005319_S0003,U005319,desktop,2025-12-12,1,0.0,1,171,False,False,False
U005319_S0004,U005319,desktop,2025-12-17,10,91.84,7,103,True,False,False
U005321_S0001,U005321,mobile,2025-10-18,4,0.0,4,145,False,False,False
U005321_S0002,U005321,mobile,2025-12-01,4,0.0,4,276,False,False,False
U005321_S0003,U005321,mobile,2025-12-10,1,0.0,1,34,False,False,False
U005321_S0004,U005321,mobile,2025-12-15,6,0.0,6,144,False,False,False
U005322_S0001,U005322,mobile,2025-10-20,4,0.0,3,0,False,False,False
U005322_S0002,U005322,mobile,2025-11-03,1,0.0,1,6,False,False,False
U005322_S0003,U005322,desktop,2025-11-05,2,0.0,2,18,False,False,False
U005322_S0004,U005322,mobile,2025-11-10,19,0.0,12,12,False,False,False
U005322_S0005,U005322,mobile,2025-11-11,4,0.0,3,413,False,False,False
U005322_S0006,U005322,mobile,2025-11-24,3,0.0,3,28,False,False,False
U005322_S0007,U005322,mobile,2025-12-04,1,0.0,1,3,False,False,False
U005322_S0008,U005322,tablet,2025-12-09,2,0.0,2,125,False,False,False
U005322_S0009,U005322,mobile,2025-12-16,2,0.0,1,31,False,False,False
U005322_S0010,U005322,mobile,2025-12-18,6,0.0,6,56,False,False,False
U005322_S0011,U005322,desktop,2025-12-19,3,0.0,3,85,False,False,False
U005322_S0012,U005322,mobile,2025-12-21,1,0.0,1,3,False,False,False
U005322_S0013,U005322,mobile,2025-12-29,2,0.0,2,29,False,False,False
U005323_S0001,U005323,mobile,2025-10-26,6,0.0,6,172,False,False,False
U005323_S0002,U005323,mobile,2025-11-04,1,0.0,1,12,False,False,False
U005323_S0003,U005323,mobile,2025-11-04,5,0.0,5,351,False,False,False
U005323_S0004,U005323,mobile,2025-12-19,2,0.0,1,18,False,False,False
U005324_S0001,U005324,tablet,2025-10-12,2,0.0,2,28,False,False,False
U005324_S0002,U005324,mobile,2025-10-16,2,0.0,2,88,False,False,False
U005324_S0003,U005324,mobile,2025-11-19,3,-0.2,3,152,False,False,False
U005324_S0004,U005324,mobile,2025-11-25,2,0.0,2,9,False,False,False
U005325_S0001,U005325,mobile,2025-11-05,6,0.0,6,381,False,False,False
U005325_S0002,U005325,mobile,2025-12-03,1,0.0,1,0,False,False,False
U005325_S0003,U005325,desktop,2025-12-05,1,0.0,1,2,False,False,False
U005327_S0001,U005327,tablet,2025-10-21,3,0.0,3,237,False,False,False
U005327_S0002,U005327,tablet,2025-10-27,3,0.0,3,139,False,False,False
U005327_S0003,U005327,tablet,2025-11-10,13,0.3,8,861,False,False,False
U005327_S0004,U005327,desktop,2025-12-01,5,0.0,4,161,False,False,False
U005327_S0005,U005327,tablet,2025-12-20,2,0.0,2,73,False,False,False
U005328_S0001,U005328,mobile,2025-11-01,5,0.0,3,71,False,False,False
U005328_S0002,U005328,mobile,2025-11-25,4,0.0,4,100,False,False,False
U005328_S0003,U005328,mobile,2025-11-27,3,0.0,3,79,False,False,False
U005328_S0004,U005328,mobile,2025-12-04,7,0.0,7,198,False,False,False
U005328_S0005,U005328,tablet,2025-12-26,2,0.0,2,23,False,False,False
U005328_S0006,U005328,desktop,2025-12-28,2,0.0,2,87,False,False,False
U005329_S0001,U005329,desktop,2025-10-19,1,0.0,1,34,False,False,False
U005329_S0002,U005329,desktop,2025-11-30,1,0.0,1,59,False,False,False
U005329_S0003,U005329,desktop,2025-12-05,6,0.0,4,9,False,False,False
U005331_S0001,U005331,desktop,2025-10-15,1,0.0,1,31,False,False,False
U005331_S0002,U005331,tablet,2025-11-10,2,0.0,2,158,False,False,False
U005331_S0003,U005331,mobile,2025-11-15,2,0.0,2,40,False,False,False
U005331_S0004,U005331,mobile,2025-11-15,1,0.0,1,25,False,False,False
U005331_S0005,U005331,tablet,2025-11-23,6,0.0,4,319,False,False,False
U005331_S0005,U005331,tablet,2025-11-24,1,0.0,1,2,False,False,False
U005331_S0006,U005331,desktop,2025-12-21,1,0.0,1,78,False,False,False
U005331_S0007,U005331,tablet,2025-12-22,1,0.0,1,3,False,False,False
U005331_S0008,U005331,desktop,2025-12-28,3,0.0,3,146,False,False,False
U005332_S0001,U005332,mobile,2025-12-10,1,0.0,1,18,False,False,False
U005332_S0002,U005332,mobile,2025-12-14,9,0.0,6,99,False,False,False
U005333_S0001,U005333,mobile,2025-11-27,10,0.0,9,345,False,False,False
U005333_S0002,U005333,mobile,2025-12-02,14,0.0,10,32,False,False,False
U005334_S0001,U005334,desktop,2025-11-04,6,0.0,5,47,False,False,False
U005334_S0002,U005334,desktop,2025-11-27,3,0.0,3,72,False,False,False
U005334_S0003,U005334,desktop,2025-12-02,2,0.0,2,61,False,False,False
U005334_S0004,U005334,desktop,2025-12-03,2,0.0,2,43,False,False,False
U005334_S0005,U005334,desktop,2025-12-18,5,0.0,4,39,False,False,False
U005335_S0001,U005335,mobile,2025-12-09,10,0.0,5,1281,False,False,False
U005335_S0002,U005335,mobile,2025-12-17,1,0.0,1,7,False,False,False
U005336_S0001,U005336,desktop,2025-10-25,1,0.0,1,11,False,False,False
U005337_S0001,U005337,mobile,2025-11-18,7,0.0,5,41,False,False,False
U005337_S0002,U005337,mobile,2025-12-04,4,0.0,4,354,False,False,False
U005338_S0001,U005338,mobile,2025-10-30,1,0.0,1,180,False,False,False
U005338_S0002,U005338,desktop,2025-11-08,1,0.0,1,33,False,False,False
U005338_S0003,U005338,desktop,2025-12-15,1,0.0,1,1,False,False,False
U005339_S0001,U005339,mobile,2025-11-27,6,0.0,5,62,False,False,False
U005339_S0002,U005339,mobile,2025-12-11,2,0.0,2,24,False,False,False
U005340_S0001,U005340,mobile,2025-10-16,21,588.3,11,565,False,False,True
U005340_S0002,U005340,mobile,2025-10-17,1,0.0,1,35,False,False,False
U005340_S0003,U005340,mobile,2025-11-03,13,0.3,9,585,False,False,False
U005340_S0004,U005340,tablet,2025-11-27,2,0.0,2,14,False,False,False
U005340_S0005,U005340,mobile,2025-11-30,1,0.0,1,5,False,False,False
U005340_S0006,U005340,desktop,2025-12-25,2,0.0,2,84,False,False,False
U005341_S0001,U005341,tablet,2025-11-06,1,0.0,1,21,False,False,False
U005341_S0002,U005341,mobile,2025-12-10,1,0.0,1,12,False,False,False
U005342_S0001,U005342,mobile,2025-11-01,5,0.0,4,56,False,False,False
U005342_S0002,U005342,mobile,2025-12-09,3,0.0,3,20,False,False,False
U005342_S0003,U005342,mobile,2025-12-21,4,0.0,3,3,False,False,False
U005344_S0001,U005344,desktop,2025-10-13,4,0.0,4,24,False,False,False
U005344_S0002,U005344,tablet,2025-10-15,11,2388.0,9,212,False,False,True
U005344_S0003,U005344,tablet,2025-10-27,5,0.0,4,650,False,False,False
U005344_S0004,U005344,desktop,2025-10-31,14,0.0,6,86,False,False,False
U005344_S0005,U005344,desktop,2025-12-04,5,0.0,5,253,False,False,False
U005344_S0006,U005344,desktop,2025-12-05,1,0.0,1,8,False,False,False
U005344_S0007,U005344,desktop,2025-12-05,12,0.0,9,697,False,False,False
U005344_S0008,U005344,tablet,2025-12-27,3,0.0,2,57,False,False,False
U005345_S0001,U005345,desktop,2025-11-18,10,0.0,9,115,False,False,False
U005345_S0002,U005345,desktop,2025-11-30,1,0.0,1,8,False,False,False
U005346_S0001,U005346,tablet,2025-11-03,2,0.0,2,105,False,False,False
U005346_S0002,U005346,mobile,2025-11-10,1,0.0,1,112,False,False,False
U005347_S0001,U005347,mobile,2025-12-05,4,0.3,4,44,False,False,False
U005347_S0002,U005347,mobile,2025-12-14,1,0.0,1,14,False,False,False
U005347_S0003,U005347,mobile,2025-12-23,1,0.0,1,35,False,False,False
U005347_S0004,U005347,mobile,2025-12-22,2,0.0,2,79,False,False,False
U005347_S0005,U005347,mobile,2025-12-26,4,0.0,4,129,False,False,False
U005349_S0001,U005349,mobile,2025-11-24,3,0.0,3,141,False,False,False
U005349_S0002,U005349,mobile,2025-11-25,2,0.0,2,182,False,False,False
U005349_S0003,U005349,mobile,2025-12-28,5,0.0,4,1,False,False,False
U005349_S0004,U005349,mobile,2025-12-29,3,0.0,3,8,False,False,False
U005350_S0001,U005350,mobile,2025-10-15,5,0.0,4,23,False,False,False
U005350_S0002,U005350,mobile,2025-10-29,3,0.0,3,8,False,False,False
U005350_S0003,U005350,mobile,2025-12-08,6,0.0,6,144,False,False,False
U005350_S0004,U005350,tablet,2025-12-10,7,0.0,6,133,False,False,False
U005351_S0001,U005351,desktop,2025-10-06,5,0.0,5,70,False,False,False
U005351_S0002,U005351,desktop,2025-12-18,1,0.0,1,18,False,False,False
U005351_S0003,U005351,desktop,2025-12-23,2,0.0,2,145,False,False,False
U005352_S0001,U005352,desktop,2025-11-02,1,0.0,1,38,False,False,False
U005352_S0002,U005352,desktop,2025-11-14,1,0.0,1,85,False,False,False
U005352_S0003,U005352,tablet,2025-11-28,1,0.0,1,2,False,False,False
U005352_S0004,U005352,desktop,2025-12-14,3,0.0,3,9,False,False,False
U005353_S0001,U005353,mobile,2025-12-17,10,0.0,7,234,False,False,False
U005354_S0001,U005354,desktop,2025-11-17,1,0.0,1,49,False,False,False
U005354_S0002,U005354,desktop,2025-12-01,1,0.0,1,57,False,False,False
U005355_S0001,U005355,desktop,2025-10-11,1,0.0,1,14,False,False,False
U005355_S0002,U005355,desktop,2025-10-16,7,0.0,5,56,False,False,False
U005355_S0003,U005355,desktop,2025-10-16,2,0.0,2,122,False,False,False
U005355_S0004,U005355,desktop,2025-10-21,5,0.0,4,646,False,False,False
U005355_S0005,U005355,desktop,2025-11-03,2,0.0,2,101,False,False,False
U005355_S0006,U005355,desktop,2025-11-28,2,0.0,2,0,False,False,False
U005355_S0007,U005355,desktop,2025-12-14,4,-0.2,4,283,False,False,False
U005356_S0001,U005356,desktop,2025-11-23,2,0.0,2,26,False,False,False
U005357_S0001,U005357,mobile,2025-11-02,4,0.0,4,160,False,False,False
U005357_S0002,U005357,mobile,2025-11-11,9,0.0,4,335,False,False,False
U005357_S0003,U005357,mobile,2025-11-27,1,0.0,1,8,False,False,False
U005357_S0004,U005357,mobile,2025-12-05,5,0.0,4,169,False,False,False
U005359_S0001,U005359,mobile,2025-11-26,3,0.0,2,101,False,False,False
U005359_S0002,U005359,mobile,2025-12-04,2,0.0,2,47,False,False,False
U005361_S0001,U005361,desktop,2025-11-09,3,0.0,3,267,False,False,False
U005361_S0002,U005361,desktop,2025-12-19,3,0.0,3,419,False,False,False
U005362_S0001,U005362,mobile,2025-11-12,2,0.0,2,47,False,False,False
U005362_S0002,U005362,mobile,2025-12-02,1,0.0,1,11,False,False,False
U005363_S0001,U005363,desktop,2025-12-02,2,0.0,2,18,False,False,False
U005363_S0002,U005363,desktop,2025-12-09,7,0.0,6,33,False,False,False
U005363_S0003,U005363,desktop,2025-12-19,1,0.0,1,9,False,False,False
U005364_S0001,U005364,tablet,2025-11-29,4,0.0,3,190,False,False,False
U005364_S0002,U005364,desktop,2025-12-19,4,0.0,4,2,False,False,False
U005364_S0003,U005364,desktop,2025-12-26,1,0.0,1,16,False,False,False
U005365_S0001,U005365,mobile,2025-10-14,2,0.0,2,13,False,False,False
U005365_S0002,U005365,mobile,2025-10-15,7,0.3,6,17,False,False,False
U005365_S0003,U005365,mobile,2025-10-25,5,0.0,5,177,False,False,False
U005365_S0004,U005365,desktop,2025-10-29,3,0.0,3,83,False,False,False
U005365_S0005,U005365,mobile,2025-11-01,4,0.0,3,89,False,False,False
U005365_S0006,U005365,mobile,2025-11-05,2,0.0,2,264,False,False,False
U005365_S0007,U005365,mobile,2025-11-07,3,0.0,3,233,False,False,False
U005365_S0008,U005365,mobile,2025-11-10,7,0.0,6,132,False,False,False
U005365_S0009,U005365,mobile,2025-11-23,5,0.0,5,177,False,False,False
U005365_S0010,U005365,mobile,2025-12-08,2,0.0,2,0,False,False,False
U005365_S0011,U005365,mobile,2025-12-18,8,0.0,7,428,False,False,False
U005365_S0012,U005365,desktop,2025-12-23,5,0.0,5,298,False,False,False
U005365_S0013,U005365,mobile,2025-12-23,3,0.0,1,185,False,False,False
U005366_S0001,U005366,mobile,2025-11-26,1,0.0,1,164,False,False,False
U005367_S0001,U005367,desktop,2025-10-23,9,0.0,8,6,False,False,False
U005367_S0002,U005367,desktop,2025-12-20,6,0.0,6,150,False,False,False
U005368_S0001,U005368,desktop,2025-11-30,2,0.0,2,117,False,False,False
U005368_S0002,U005368,desktop,2025-12-13,6,0.0,4,419,False,False,False
U005369_S0001,U005369,mobile,2025-10-12,3,0.0,3,89,False,False,False
U005369_S0002,U005369,desktop,2025-10-14,5,0.0,5,33,False,False,False
U005369_S0003,U005369,mobile,2025-10-22,3,0.0,3,18,False,False,False
U005369_S0004,U005369,desktop,2025-10-28,6,0.0,6,55,False,False,False
U005369_S0005,U005369,desktop,2025-10-30,2,0.0,2,7,False,False,False
U005369_S0006,U005369,desktop,2025-11-12,12,0.5,8,230,False,True,False
U005369_S0007,U005369,desktop,2025-11-16,4,0.0,4,172,False,False,False
U005369_S0008,U005369,mobile,2025-11-16,10,0.0,6,158,False,False,False
U005369_S0009,U005369,desktop,2025-11-17,9,0.3,8,538,False,False,False
U005369_S0010,U005369,desktop,2025-11-25,4,0.0,4,21,False,False,False
U005369_S0011,U005369,desktop,2025-12-02,5,0.0,5,34,False,False,False
U005369_S0012,U005369,desktop,2025-12-07,13,0.0,11,46,False,False,False
U005369_S0013,U005369,desktop,2025-12-21,6,0.0,5,67,False,False,False
U005370_S0001,U005370,mobile,2025-10-23,5,0.0,4,199,False,False,False
U005370_S0002,U005370,mobile,2025-10-28,4,0.0,4,58,False,False,False
U005370_S0003,U005370,mobile,2025-11-07,7,0.0,6,245,False,False,False
U005370_S0004,U005370,tablet,2025-11-18,1,0.0,1,7,False,False,False
U005370_S0005,U005370,mobile,2025-12-01,2,0.0,2,48,False,False,False
U005370_S0006,U005370,tablet,2025-12-26,5,0.0,5,77,False,False,False
U005371_S0001,U005371,desktop,2025-10-02,6,0.0,5,29,False,False,False
U005371_S0002,U005371,desktop,2025-10-06,1,0.0,1,42,False,False,False
U005371_S0003,U005371,desktop,2025-10-08,7,0.0,7,26,False,False,False
U005371_S0004,U005371,desktop,2025-10-17,3,0.0,3,297,False,False,False
U005371_S0005,U005371,desktop,2025-10-21,1,0.0,1,4,False,False,False
U005371_S0006,U005371,desktop,2025-11-11,1,0.0,1,1,False,False,False
U005371_S0007,U005371,desktop,2025-11-16,3,0.5,2,288,False,True,False
U005371_S0008,U005371,mobile,2025-12-28,1,0.0,1,8,False,False,False
U005371_S0009,U005371,mobile,2025-12-28,2,0.0,2,30,False,False,False
U005371_S0010,U005371,desktop,2025-12-30,1,0.0,1,57,False,False,False
U005371_S0011,U005371,desktop,2025-12-30,3,0.0,3,44,False,False,False
U005373_S0001,U005373,mobile,2025-10-15,1,0.0,1,49,False,False,False
U005373_S0002,U005373,tablet,2025-10-17,1,0.0,1,9,False,False,False
U005373_S0003,U005373,mobile,2025-10-25,4,0.0,4,60,False,False,False
U005373_S0004,U005373,mobile,2025-11-03,2,0.0,2,69,False,False,False
U005373_S0005,U005373,mobile,2025-11-08,1,0.0,1,30,False,False,False
U005373_S0006,U005373,tablet,2025-11-22,3,0.3,3,252,False,False,False
U005373_S0007,U005373,mobile,2025-11-26,3,0.0,3,87,False,False,False
U005373_S0008,U005373,mobile,2025-12-15,2,0.0,2,45,False,False,False
U005373_S0009,U005373,mobile,2025-12-17,2,0.0,2,34,False,False,False
U005373_S0010,U005373,mobile,2025-12-23,1,0.0,1,39,False,False,False
U005374_S0001,U005374,mobile,2025-12-13,6,0.0,5,43,False,False,False
U005374_S0002,U005374,desktop,2025-12-21,7,0.5,4,64,False,True,False
U005374_S0003,U005374,mobile,2025-12-23,1,0.0,1,16,False,False,False
U005374_S0004,U005374,mobile,2025-12-26,1,0.0,1,35,False,False,False
U005374_S0005,U005374,mobile,2025-12-26,8,0.0,6,3,False,False,False
U005375_S0001,U005375,mobile,2025-11-16,8,0.0,6,58,False,False,False
U005375_S0002,U005375,mobile,2025-11-22,7,0.0,6,47,False,False,False
U005375_S0003,U005375,mobile,2025-12-01,4,0.0,4,94,False,False,False
U005375_S0004,U005375,mobile,2025-12-09,1,0.0,1,8,False,False,False
U005375_S0005,U005375,mobile,2025-12-24,1,0.0,1,42,False,False,False
U005376_S0001,U005376,tablet,2025-10-03,4,0.0,3,25,False,False,False
U005376_S0002,U005376,desktop,2025-12-03,1,0.0,1,8,False,False,False
U005377_S0001,U005377,mobile,2025-10-14,3,0.3,3,86,False,False,False
U005377_S0002,U005377,mobile,2025-10-20,5,0.0,5,488,False,False,False
U005377_S0003,U005377,mobile,2025-10-24,3,0.5,3,88,False,True,False
U005377_S0004,U005377,mobile,2025-10-25,7,0.0,4,50,False,False,False
U005377_S0005,U005377,mobile,2025-10-27,8,-0.2,5,492,False,False,False
U005377_S0006,U005377,tablet,2025-11-25,3,0.5,3,193,False,True,False
U005377_S0007,U005377,mobile,2025-12-03,2,0.0,2,14,False,False,False
U005377_S0008,U005377,mobile,2025-12-21,1,0.0,1,13,False,False,False
U005377_S0009,U005377,mobile,2025-12-24,3,0.0,3,2,False,False,False
U005378_S0001,U005378,desktop,2025-10-18,2,0.3,2,7,False,False,False
U005378_S0002,U005378,desktop,2025-10-26,3,0.0,3,38,False,False,False
U005378_S0003,U005378,desktop,2025-11-17,10,0.0,9,164,False,False,False
U005378_S0004,U005378,desktop,2025-11-19,10,0.0,6,111,False,False,False
U005378_S0005,U005378,desktop,2025-11-23,3,0.0,3,18,False,False,False
U005378_S0006,U005378,desktop,2025-11-28,7,0.0,4,255,False,False,False
U005378_S0007,U005378,tablet,2025-12-03,3,0.0,3,34,False,False,False
U005378_S0008,U005378,desktop,2025-12-11,2,0.0,2,73,False,False,False
U005378_S0009,U005378,desktop,2025-12-11,4,0.0,4,72,False,False,False
U005378_S0010,U005378,desktop,2025-12-22,3,0.0,3,48,False,False,False
U005379_S0001,U005379,desktop,2025-12-07,4,0.0,4,273,False,False,False
U005379_S0002,U005379,mobile,2025-12-22,7,0.0,7,52,False,False,False
U005379_S0003,U005379,desktop,2025-12-25,4,0.0,3,46,False,False,False
U005380_S0001,U005380,mobile,2025-10-22,2,0.0,2,28,False,False,False
U005380_S0002,U005380,mobile,2025-11-07,4,0.0,4,7,False,False,False
U005380_S0003,U005380,mobile,2025-11-08,1,0.0,1,1,False,False,False
U005380_S0004,U005380,mobile,2025-12-09,3,0.0,3,94,False,False,False
U005380_S0005,U005380,mobile,2025-12-20,5,0.0,5,88,False,False,False
U005381_S0001,U005381,desktop,2025-12-21,14,0.0,9,191,False,False,False
U005382_S0001,U005382,desktop,2025-10-20,3,0.0,3,235,False,False,False
U005383_S0001,U005383,mobile,2025-11-06,5,0.0,5,105,False,False,False
U005383_S0002,U005383,tablet,2025-12-12,1,0.0,1,49,False,False,False
U005383_S0003,U005383,mobile,2025-12-16,4,0.0,4,78,False,False,False
U005384_S0001,U005384,mobile,2025-11-11,3,0.0,3,40,False,False,False
U005384_S0002,U005384,mobile,2025-11-20,6,0.0,6,218,False,False,False
U005384_S0003,U005384,mobile,2025-12-05,3,0.3,3,50,False,False,False
U005385_S0001,U005385,mobile,2025-12-11,4,0.3,4,192,False,False,False
U005386_S0001,U005386,mobile,2025-10-12,2,0.0,2,47,False,False,False
U005386_S0002,U005386,mobile,2025-10-17,3,0.0,1,138,False,False,False
U005386_S0003,U005386,mobile,2025-10-26,4,0.0,4,25,False,False,False
U005388_S0001,U005388,desktop,2025-11-25,8,0.0,6,40,False,False,False
U005388_S0002,U005388,desktop,2025-12-13,3,0.0,3,228,False,False,False
U005389_S0001,U005389,mobile,2025-10-26,2,0.0,2,6,False,False,False
U005389_S0002,U005389,mobile,2025-10-31,9,0.0,5,155,False,False,False
U005389_S0003,U005389,mobile,2025-11-07,1,0.0,1,28,False,False,False
U005389_S0004,U005389,mobile,2025-11-11,1,0.0,1,1,False,False,False
U005389_S0005,U005389,mobile,2025-12-05,1,0.0,1,61,False,False,False
U005390_S0001,U005390,tablet,2025-10-28,4,0.0,3,189,False,False,False
U005390_S0002,U005390,mobile,2025-10-30,1,0.0,1,44,False,False,False
U005390_S0003,U005390,desktop,2025-11-03,3,0.0,3,14,False,False,False
U005390_S0004,U005390,desktop,2025-12-04,1,0.0,1,44,False,False,False
U005390_S0005,U005390,mobile,2025-12-29,6,0.0,5,419,False,False,False
U005391_S0001,U005391,mobile,2025-10-25,3,0.0,3,27,False,False,False
U005391_S0002,U005391,mobile,2025-11-11,1,0.0,1,13,False,False,False
U005391_S0003,U005391,desktop,2025-11-17,4,0.0,4,28,False,False,False
U005391_S0004,U005391,mobile,2025-11-19,8,0.0,7,186,False,False,False
U005391_S0005,U005391,mobile,2025-12-02,10,0.0,8,161,False,False,False
U005391_S0006,U005391,mobile,2025-12-09,9,0.0,9,7,False,False,False
U005391_S0007,U005391,desktop,2025-12-11,1,0.0,1,15,False,False,False
U005391_S0008,U005391,mobile,2025-12-11,1,0.0,1,9,False,False,False
U005392_S0001,U005392,mobile,2025-11-02,3,0.0,3,203,False,False,False
U005392_S0002,U005392,mobile,2025-11-04,7,0.0,5,52,False,False,False
U005392_S0003,U005392,mobile,2025-11-19,12,0.0,7,1115,False,False,False
U005392_S0004,U005392,tablet,2025-11-23,16,0.0,10,699,False,False,False
U005392_S0005,U005392,mobile,2025-11-24,15,-0.2,9,857,False,False,False
U005392_S0006,U005392,mobile,2025-11-26,2,0.0,2,107,False,False,False
U005392_S0007,U005392,desktop,2025-11-26,2,0.0,1,71,False,False,False
U005392_S0008,U005392,mobile,2025-12-02,3,0.0,3,24,False,False,False
U005392_S0009,U005392,mobile,2025-12-25,23,0.0,9,21,False,False,False
U005393_S0001,U005393,mobile,2025-11-12,1,0.0,1,10,False,False,False
U005393_S0002,U005393,mobile,2025-11-15,2,0.0,2,38,False,False,False
U005393_S0003,U005393,mobile,2025-12-22,4,0.0,4,23,False,False,False
U005393_S0004,U005393,mobile,2025-12-28,2,0.0,2,66,False,False,False
U005394_S0001,U005394,desktop,2025-11-14,7,0.0,5,10,False,False,False
U005394_S0002,U005394,tablet,2025-11-21,1,0.0,1,11,False,False,False
U005394_S0003,U005394,desktop,2025-12-04,2,0.0,2,39,False,False,False
U005394_S0004,U005394,tablet,2025-12-04,1,0.0,1,39,False,False,False
U005394_S0005,U005394,desktop,2025-12-19,2,0.0,1,99,False,False,False
U005395_S0001,U005395,mobile,2025-11-04,2,0.5,2,56,False,True,False
U005395_S0002,U005395,mobile,2025-11-18,3,0.0,3,48,False,False,False
U005395_S0003,U005395,mobile,2025-11-26,4,0.5,4,232,False,True,False
U005396_S0001,U005396,mobile,2025-11-03,8,0.0,7,48,False,False,False
U005396_S0002,U005396,desktop,2025-11-05,5,0.0,4,220,False,False,False
U005396_S0003,U005396,mobile,2025-12-01,4,0.0,2,102,False,False,False
U005398_S0001,U005398,desktop,2025-10-11,5,0.0,4,16,False,False,False
U005398_S0002,U005398,mobile,2025-10-16,2,588.0,2,85,False,False,True
U005398_S0003,U005398,mobile,2025-11-17,1,0.0,1,40,False,False,False
U005399_S0001,U005399,mobile,2025-10-11,3,0.0,3,150,False,False,False
U005399_S0002,U005399,desktop,2025-10-14,26,0.5,14,73,False,True,False
U005399_S0003,U005399,mobile,2025-10-23,2,0.0,2,179,False,False,False
U005399_S0004,U005399,mobile,2025-10-29,2,0.0,2,34,False,False,False
U005399_S0005,U005399,mobile,2025-11-24,9,0.0,5,181,False,False,False
U005399_S0006,U005399,mobile,2025-11-29,2,0.0,2,51,False,False,False
U005400_S0001,U005400,mobile,2025-12-10,1,0.0,1,95,False,False,False
U005402_S0001,U005402,mobile,2025-12-06,3,0.0,3,181,False,False,False
U005403_S0001,U005403,desktop,2025-11-04,2,0.0,2,61,False,False,False
U005403_S0002,U005403,desktop,2025-12-10,2,0.0,2,100,False,False,False
U005404_S0001,U005404,desktop,2025-11-04,5,0.0,3,137,False,False,False
U005404_S0002,U005404,desktop,2025-12-05,3,0.0,3,83,False,False,False
U005404_S0003,U005404,desktop,2025-12-18,8,0.0,7,79,False,False,False
U005404_S0004,U005404,tablet,2025-12-27,3,0.0,3,169,False,False,False
U005405_S0001,U005405,mobile,2025-10-30,1,0.0,1,5,False,False,False
U005405_S0002,U005405,mobile,2025-11-06,5,0.0,5,1,False,False,False
U005405_S0003,U005405,mobile,2025-12-15,2,0.0,2,46,False,False,False
U005405_S0004,U005405,mobile,2025-12-15,2,0.0,2,37,False,False,False
U005406_S0001,U005406,mobile,2025-11-08,6,0.0,6,144,False,False,False
U005406_S0002,U005406,mobile,2025-11-17,4,0.0,4,188,False,False,False
U005406_S0003,U005406,mobile,2025-11-20,2,0.0,2,89,False,False,False
U005406_S0004,U005406,mobile,2025-12-13,4,0.3,2,79,False,False,False
U005407_S0001,U005407,mobile,2025-10-14,1,0.0,1,17,False,False,False
U005407_S0002,U005407,mobile,2025-10-20,4,0.0,4,144,False,False,False
U005409_S0001,U005409,tablet,2025-12-14,1,0.0,1,73,False,False,False
U005411_S0001,U005411,desktop,2025-12-14,2,0.0,2,40,False,False,False
U005411_S0002,U005411,desktop,2025-12-29,2,0.0,2,7,False,False,False
U005413_S0001,U005413,mobile,2025-12-29,2,0.0,2,24,False,False,False
U005414_S0001,U005414,desktop,2025-11-13,1,0.0,1,77,False,False,False
U005414_S0002,U005414,desktop,2025-12-10,1,0.0,1,15,False,False,False
U005415_S0001,U005415,tablet,2025-11-14,8,0.5,7,573,False,True,False
U005417_S0001,U005417,desktop,2025-11-21,3,-0.2,3,8,False,False,False
U005418_S0001,U005418,desktop,2025-11-29,1,0.0,1,33,False,False,False
U005418_S0002,U005418,desktop,2025-12-07,4,0.0,4,136,False,False,False
U005418_S0003,U005418,desktop,2025-12-08,1,0.0,1,9,False,False,False
